id,price,lat,lng,name,rating,property_type,room_type,person_capacity,bedrooms,beds,bathrooms,cleanliness_rating,location_rating,value_rating,communication_rating,checkin_rating,accuracy_rating,review_count,description,city,created_at
1170453307286952641,105,40.61881,-74.0323824,Bay Ridge Serenity: Tranquil Studio in the City,,Entire rental unit,Entire home/apt,2,0,1,1,4.72,4.74,4.65,4.97,4.91,4.76,95,"",Brooklyn,2025-12-31 18:22:52.143942
1534393179376973102,492,40.79809,-74.02024,Private & renovated 2 Bedrooms apt/ near to NYC,,Entire rental unit,Entire home/apt,4,2,2,1,5,4.67,5,5,4.67,5,3,"",North Bergen,2025-12-31 18:25:26.686372
676244972932806014,95.6,34.08881,-118.36298,Comfy Bedroom Best Location in West Hollywood,,Private room in rental unit,Private room,1,1,1,1,4.92,4.94,4.84,4.93,4.92,4.93,211,"",West Hollywood,2025-12-31 22:38:40.227324
1281256554143476876,55.8,40.7881896,-74.00495839999999,Private Room A in WNY,,Private room in rental unit,Private room,1,1,1,1,4.77,4.64,4.86,5,5,4.95,22,"",West New York,2025-12-31 17:55:01.395818
43311037,122.8,40.71868,-73.99371,138 Bowery-Modern Queen Studio,,Room in aparthotel,Entire home/apt,2,0,1,1,4.81,4.87,4.54,4.5,4.83,4.85,54,"",New York,2025-12-31 21:58:42.318934
1294224662469197490,356,40.79545,-74.00359,Casa Amalur #2,,Private room in home,Private room,2,1,1,1,4.94,4.63,4.81,5,4.96,4.9,52,"",North Bergen,2025-12-31 18:23:58.757909
812525039857019552,1304,40.749081072635285,-73.99676682040018,Luxury&Style Center of NYC,,Entire rental unit,Entire home/apt,6,1,2,1,4.91,4.87,4.74,4.64,4.81,4.8,135,"",New York,2025-12-31 19:48:20.224879
1325050928463769480,149.8,34.00128,-118.47978,Santa Monica beach room with private entrance,,Private room in home,Private room,2,1,1,1,4.97,4.97,4.88,5,5,4.97,33,"",Santa Monica,2026-01-01 00:01:58.988676
1122670703887751615,182.8,34.08999731185548,-118.36215321025693,Spacious and Sunny Flat in Heart of WEHO!,,Entire rental unit,Entire home/apt,2,1,1,1,4.73,4.82,4.64,4.64,4.64,4.73,11,"",West Hollywood,2025-12-31 23:33:19.057804
13324754,187.6,34.09353,-118.43963,Private Bel Air Guesthouse Studio Suite,,Entire guesthouse,Entire home/apt,2,0,1,1,4.96,4.88,4.86,4.95,4.92,4.91,738,"",Los Angeles,2026-01-01 00:10:28.3878
1357403506923199510,82,40.79295725197679,-74.0169555992374,Cozy Private Room/Stunning Location just 15min NYC,,Private room in rental unit,Private room,2,1,1,1,5,4.73,4.9,4.98,4.9,4.92,49,"",West New York,2025-12-31 17:54:36.879109
1075827688307509434,207,34.08710523421393,-118.38431098804577,Boho style 1bd house in West Hollywood,,Entire rental unit,Entire home/apt,2,1,1,1,4.73,4.94,4.78,4.97,4.97,4.9,88,"",West Hollywood,2025-12-31 23:42:36.632424
560179706514869791,344,34.108,-118.37736,Dreamland 1920's hunting cabin Hollywood Hills,,Entire home,Entire home/apt,3,2,2,2,4.92,4.98,4.82,4.98,4.99,4.94,142,"",West Hollywood,2025-12-31 22:56:51.879739
41840320,679,40.82405,-73.94603,Private Bedroom in Victorian Harlem Mansion,,Private room in townhouse,Private room,2,1,1,1,4.84,4.86,4.88,4.97,4.94,4.91,184,"",New York,2025-12-31 18:26:46.974112
6729222,216.4,34.09529,-118.44022,Sleep w/ Stars in Bel Air! Tiny Home Guesthouse,,Entire home,Entire home/apt,2,1,1,1,4.9,4.82,4.83,4.97,4.96,4.88,479,"",Los Angeles,2026-01-01 00:10:27.88354
1359616129688632070,715,40.74516939977932,-74.02682760987867,Cozy Corner - Midtown Convenience,,Entire condo,Entire home/apt,4,1,2,1,4.95,5,4.96,5,4.93,4.98,56,"",Hoboken,2025-12-31 19:45:28.425499
987157188477759486,267.8,40.666777317757294,-73.99192714677781,"New: Studio Living, The Brooklyn Way!",,Entire rental unit,Entire home/apt,4,0,1,1,5,4.66,4.85,4.97,5,4.9,91,"",Brooklyn,2025-12-31 19:55:20.362177
1364767247295535976,489,40.79944940568573,-74.0197339994687,FREE Parking near NYC,,Entire rental unit,Entire home/apt,6,2,3,1,4.84,4.68,4.81,4.95,4.84,4.84,37,"",North Bergen,2025-12-31 19:43:48.518194
31593457,609,40.7806,-74.01307,Just Minutes from NYC: Stunning 1-bedroom Suite,,Entire rental unit,Entire home/apt,2,1,1,1,4.84,4.94,4.78,4.91,4.96,4.88,204,"",Weehawken,2025-12-31 18:25:12.988775
41647808,89.2,40.848261,-73.9044553,Bedroom in Unit 1 of a charming Brownstone,,Private room in townhouse,Private room,2,1,1,1,4.75,4.36,4.84,4.95,4.95,4.89,197,"",The Bronx,2025-12-31 19:54:14.829061
52921783,112.4,40.7072505,-73.9399195,Spacious and cozy private room in Bushwick,,Private room in rental unit,Private room,2,1,1,1,4.92,4.78,4.8,4.97,4.98,4.89,164,"",Brooklyn,2025-12-31 21:59:16.60111
1059399783161257709,153.2,40.62764,-74.02332,Spacious Guest Suite w/ Private Entry & Bathroom,,Private room in townhouse,Private room,6,2,3,,5,4.96,4.93,5,5,4.99,84,"",Brooklyn,2025-12-31 19:55:36.296059
1107531514397674564,508,40.81072,-73.99882,One Bedroom Apartment (Near NYC) & Metlife Stadium,,Entire rental unit,Entire home/apt,3,1,2,1,4.98,4.82,4.89,4.98,4.96,4.97,123,"",Fairview,2025-12-31 18:26:32.539073
1495255829787485284,676,40.79001786074439,-74.00257360504243,Luxury 1BR w/ NYC Skyline Views – 20 Min Manhattan,,Entire rental unit,Entire home/apt,4,1,1,1,5,4.56,4.92,5,4.92,5,25,"",Guttenberg,2025-12-31 17:56:29.486278
39251646,200.8,34.02204,-118.48767,Charming Walk Everywhere Garden Cottage,,Entire guesthouse,Entire home/apt,2,1,1,1,4.93,4.93,4.83,4.96,4.91,4.94,254,"",Santa Monica,2026-01-01 00:10:33.92422
1011072336902713153,354,40.79826,-74.00568,New fully furnished private bedroom!,,Private room in home,Private room,2,1,1,1,4.84,4.7,4.72,4.93,4.86,4.83,153,"",North Bergen,2025-12-31 18:24:13.746045
626767327976025919,198.8,40.6868,-73.9862,2nd floor studio in Boerum Hill Brooklyn,,Private room in guest suite,Private room,2,1,1,,4.93,4.94,4.84,4.92,4.95,4.95,206,"",Brooklyn,2025-12-31 19:51:55.112412
8055582,108.8,40.69049,-73.93005,Private Autumn Room in Brownstone Near Subway,,Private room in townhouse,Private room,2,1,1,2,4.7,4.62,4.8,4.94,4.97,4.91,634,"",Brooklyn,2025-12-31 19:53:25.790557
1177479778077102447,120.2,40.61881,-74.0323824,Bay Ridge City Oasis: Brooklyn Studio Close to All,,Entire rental unit,Entire home/apt,2,0,1,1,4.6,4.76,4.55,4.93,4.93,4.7,92,"",Brooklyn,2025-12-31 19:55:33.390553
19638293,538,40.77933,-74.01205,NYC Minutes Away -  Stylish Studio Apartment,,Entire rental unit,Entire home/apt,2,1,1,1,4.84,4.91,4.79,4.88,4.92,4.84,383,"",Weehawken,2025-12-31 18:23:36.029402
53494300,106,40.69506,-73.91499,Romantic spacious restored 1920s artist's home,,Private room in home,Private room,2,1,1,,4.84,4.85,4.73,4.93,4.89,4.79,131,"",Brooklyn,2025-12-31 21:59:14.075765
1092072336012573142,984,40.76304,-73.98658,"Classic & Cozy Room | City View, No Cleaning fee",,Room in hotel,Private room,4,0,2,1,4.85,4.92,4.46,4.92,4.88,4.85,26,"",New York,2025-12-31 19:39:35.62836
1350130887670690892,104,40.61964,-74.03355,Dreamy Bay Ridge Central Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.53,4.86,4.19,4.94,4.81,4.47,37,"",Brooklyn,2025-12-31 19:57:05.960842
1445745174936428035,1070,40.75141929999999,-73.97051429999999,Studio with Patio in Midtown!,,Entire rental unit,Entire home/apt,3,1,2,1,5,5,5,5,4.97,4.94,31,"",New York,2025-12-31 18:26:43.191838
1488416489756723302,138.6,40.72387,-74.00522,SoHo 54 - hip home base with accessible features,,Room in hotel,Private room,4,1,2,,5,5,5,5,5,5,2,"",New York,2025-12-31 21:58:47.369941
1342171374926101056,163.8,34.02005,-118.48735,Santa Monica City Beach Apartment,,Entire rental unit,Entire home/apt,1,0,1,1,5,4.94,4.91,4.96,4.96,4.98,53,"",Santa Monica,2025-12-31 22:56:54.902392
859771139425703476,117,40.816284744916764,-73.94543389241535,Capacious Brownstone Unit,,Private room in rental unit,Private room,2,1,2,,4.74,4.82,4.82,4.86,4.94,4.88,121,"",New York,2025-12-31 21:59:04.492434
1241226565036164226,86.6,40.79761345224702,-74.02139022946358,New Studio Apt. Close to NYC,,Entire rental unit,Entire home/apt,2,0,1,1,4.93,4.55,4.82,4.82,4.89,4.91,44,"",North Bergen,2025-12-31 18:24:00.364033
1275461579290422929,184.2,34.01291228909589,-118.49788321233761,Ocean Lover's Dream Studio In Santa Monica,,Entire rental unit,Entire home/apt,2,0,1,1,4.96,4.9,4.85,4.96,4.98,4.96,52,"",Santa Monica,2025-12-31 22:56:59.442075
1396456624160193887,,34.0626606,-118.3743225,Stylish 1BR/1BA Near Koreatown (+Free Parking),,Private room in rental unit,Private room,2,1,1,,4.91,4.52,4.74,4.96,4.96,4.87,23,"",Beverly Hills,2026-01-01 00:01:54.954683
696558738505882577,92.4,40.58252,-73.95973,Spacious 1-Bedroom Private Room w/ King Size Bed,,Private room in home,Private room,1,4,1,2,4.82,4.87,4.9,4.99,4.98,4.94,218,"",Brooklyn,2025-12-31 19:56:11.151675
1385698795727564646,200,34.01257,-118.49617,Beachside Beauty Steps To The Beach & Restaurants,,Entire rental unit,Entire home/apt,2,1,1,1,4.81,4.95,4.62,4.9,4.9,4.76,21,"",Santa Monica,2025-12-31 22:57:27.18951
1393730189600405443,61.2,40.7969526769249,-74.0090761261501,"New cozy private room, close to NYC!",,Private room in home,Private room,2,1,1,1,4.85,4.72,4.82,4.92,4.95,4.9,39,"",North Bergen,2025-12-31 18:23:17.334678
971014919312107685,103,40.75515034103738,-73.88770410729113,Urban Retreat(new listing experienced host),,Private room in rental unit,Private room,1,1,1,1,4.67,4.54,4.62,4.71,4.75,4.85,52,"",Queens,2025-12-31 18:24:57.610707
1052398121872631109,139,34.0070827168182,-118.47801810463608,Charming Hotel Room with Queen Bed,,Room in boutique hotel,Private room,2,1,1,,4.82,4.7,4.62,4.88,4.92,4.79,279,"",Santa Monica,2025-12-31 23:33:39.256384
1380757333291583843,155,33.97951,-118.45489,Stylish Santa Monica Studio + Parking Included!,,Entire rental unit,Entire home/apt,2,0,1,1,4.58,4.84,4.58,4.79,4.84,4.47,19,"",Marina del Rey,2025-12-31 23:33:37.246146
1162392324462030686,119.2,40.67609,-73.90592,"Massive Suite, Private Bath, Laundry, & Yard",,Private room in home,Private room,2,1,1,,4.99,4.59,4.9,5,5,4.94,88,"",Brooklyn,2026-01-01 00:02:04.528614
1173239609371845295,110.4,40.61881,-74.0323824,City Sanctuary: Bay Ridge Tranquil Studio,,Entire rental unit,Entire home/apt,2,0,1,1,4.69,4.76,4.69,4.9,4.76,4.79,42,"",Brooklyn,2025-12-31 19:56:34.626116
1003437049851150279,82,40.8279566,-73.94285529999999,Sabrina’s Place,,Private room in rental unit,Private room,2,0,1,1,4.9,4.78,4.84,4.93,4.9,4.93,134,"",New York,2025-12-31 21:58:55.433147
1077513687676546697,245,34.087806,-118.387569,Hip styling with a king size bed & cozy fireplace,,Room in hotel,Private room,2,1,1,,4.9,4.94,4.68,4.9,4.97,4.91,143,"",West Hollywood,2025-12-31 22:32:32.250482
28667823,141.6,40.71715,-73.94666,Private Room in Authentic Luxury Loft,,Private room in loft,Private room,2,1,1,1,4.95,4.95,4.85,4.85,4.9,4.88,111,"",Brooklyn,2025-12-31 22:32:47.905542
982809251824941366,135.8,40.67036,-73.99381,Entire floor with private entrance and bathroom.,,Private room in home,Private room,2,1,1,,4.86,4.8,4.8,4.95,4.95,4.95,139,"",Brooklyn,2025-12-31 19:53:33.771751
1225546543633148394,245,40.71927,-74.06739,"Hotel-Style– No Host, Professionally Managed ID268",,Private room in rental unit,Private room,2,1,1,1,4.9,4.52,4.9,5,5,4.9,21,"",Jersey City,2025-12-31 17:53:44.077398
1310963867198091124,274.2,34.02121392174616,-118.504179204191,Beachside Studio Santa Monica,,Entire rental unit,Entire home/apt,2,0,,1,4.97,5,4.84,4.97,5,5,38,"",Santa Monica,2026-01-01 00:10:34.427184
613571308054748225,167,34.07011,-118.38502,Serenity,,Private room in condo,Private room,2,1,2,,4.92,4.97,4.87,4.96,4.97,4.94,213,"",Beverly Hills,2025-12-31 22:32:07.537144
1240735,222.2,34.10051,-118.37997,Hollywood Hills Guest Suite II,,Private room in home,Private room,2,1,1,,4.97,4.96,4.93,4.98,4.98,4.98,559,"",Los Angeles,2025-12-31 23:33:30.179227
966015814531483475,176,40.69222157830535,-73.92749342710411,"Private Floor & Own Entrance, 15 mins to Manhattan",,Private room in rental unit,Private room,2,1,1,,4.88,4.68,4.87,4.97,4.96,4.93,104,"",Brooklyn,2025-12-31 19:55:53.21171
1535157466371657330,237,34.09183,-118.39005,Hollywood Luxe King Suite |Balcony City View+ Pool,,Entire rental unit,Entire home/apt,3,1,1,1,4.95,4.95,4.9,4.95,4.85,5,21,"",West Hollywood,2025-12-31 22:32:05.527142
33834302,146.2,34.08675,-118.38692,PRIVATE GUEST HOUSE  (Center of Weho Nightlife),,Entire guesthouse,Entire home/apt,2,0,1,1,4.74,4.99,4.71,4.93,4.96,4.83,208,"",West Hollywood,2025-12-31 22:28:43.266486
779523808307111363,641,40.78927,-74.00562,Cool Modern Space with Private Patio Close to NYC,,Entire rental unit,Entire home/apt,2,1,1,1,4.67,4.76,4.81,4.9,4.93,4.87,156,"",West New York,2025-12-31 19:46:58.508001
23040115,176.6,40.68728,-73.95241,*Eclectic ~ Enclave,,Entire townhouse,Entire home/apt,2,1,3,1,4.76,4.74,4.65,4.81,4.92,4.78,278,"",Brooklyn,2025-12-31 19:52:02.421611
1521764765528124522,439,40.79802,-74.00139,SkylineViews + Room Across the Park +20 min to NYC,,Private room in rental unit,Private room,2,1,1,1,5,4.92,5,5,4.92,5,13,"",North Bergen,2025-12-31 19:40:39.28667
1177505327183162711,101.2,40.61881,-74.0323824,Urban Charm: Bay Ridge Studio w/ Verrazano View,,Entire rental unit,Entire home/apt,2,0,1,1,4.46,4.75,4.47,4.84,4.89,4.49,84,"",Brooklyn,2025-12-31 19:56:06.53835
1210054863016150123,159.2,40.6949838,-73.9211027,Artist Apt (L M J trains),,Entire rental unit,Entire home/apt,6,2,1,1,4.76,4.67,4.84,4.89,4.96,4.91,55,"",Brooklyn,2025-12-31 19:55:14.232636
1342212540742267736,140.4,34.01922,-118.48798,Santa Monica Apartment,,Entire rental unit,Entire home/apt,2,0,1,1,4.98,4.91,4.72,4.93,4.91,4.89,46,"",Santa Monica,2025-12-31 22:57:16.579218
1497560404511255627,257.4,34.09523,-118.37554,Modern - West Hollywood 1BD | Free Parking,,Entire rental unit,Entire home/apt,2,1,1,1,5,4.9,4.95,5,4.81,5,21,"",West Hollywood,2025-12-31 22:32:20.630131
1407336432341758567,106.4,40.74376,-73.99952,Cozy Zen Midtown Room,,Private room in bed and breakfast,Private room,1,1,1,1,4.96,4.94,4.7,5,4.99,4.91,67,"",New York,2025-12-31 21:59:01.967951
1522745366930436649,305,40.770509564940696,-74.01994893783845,Modest and Cozy Private Room 10 Min away from NYC,,Private room in home,Private room,2,1,1,1,4.83,4.89,4.83,4.94,4.94,4.94,18,"",Weehawken Township,2025-12-31 17:53:17.023588
851777209804753296,195,34.016713332607225,-118.48598803331542,Soho Vibes In The Heart Of SM * FREE Parking *,,Entire rental unit,Entire home/apt,3,1,1,1,5,4.56,4.78,5,4.67,5,10,"",Santa Monica,2025-12-31 22:57:14.554624
51498,139.2,34.00103425485201,-118.44055003312948,Casita Mar Vista - Guest House with Jacuzzi,,Entire home,Entire home/apt,2,0,1,,4.81,4.86,4.74,4.91,4.95,4.81,499,"",Los Angeles,2025-12-31 23:33:36.236147
1161656470498296604,73,40.7896106,-74.0034162,"New Cozy Private Bedroom,20 mins to Times Square!",,Private room in home,Private room,2,1,1,1,4.78,4.71,4.69,4.92,4.96,4.87,116,"",West New York,2025-12-31 17:55:27.468733
799731614530696207,103,40.76385,-73.92829,Guest Room in an artist's house,,Private room in home,Private room,2,0,1,0,4.54,4.95,4.78,4.86,4.92,4.89,37,"",Queens,2025-12-31 19:43:17.078921
578809933220558581,845,40.74493,-74.02865,Fantastic stay for 6 – Heart of Hoboken!,,Entire condo,Entire home/apt,6,2,3,1,4.89,4.98,4.86,4.98,4.98,4.94,130,"",Hoboken,2025-12-31 19:46:36.894124
1129961356763646543,165,34.065100991027506,-118.39393100786363,Contemporary Apartment in Beverly Hills #4,,Entire rental unit,Entire home/apt,3,1,2,1,4.71,4.89,4.68,4.93,4.93,4.68,28,"",Beverly Hills,2025-12-31 22:32:27.205004
15581948,183.6,40.67551,-73.97542,Comfortable Private Room in Historic Park Slope,,Private room in townhouse,Private room,2,1,1,,4.95,4.97,4.87,4.95,4.97,4.93,388,"",Brooklyn,2025-12-31 19:54:52.589759
1529805604276290772,210.2,34.09682,-118.36557,Sunset Strip Luxury Skyline Views + Pool + Parking,,Entire rental unit,Entire home/apt,4,1,2,1,5,5,4.75,4.5,4.25,4.75,4,"",West Hollywood,2025-12-31 23:33:33.212988
1401730198664644951,400,40.810217043819236,-73.99115806896039,20 minutes to Manhattan,,Private room in home,Private room,2,1,1,1.5,4.8,4.98,4.84,4.91,4.96,4.91,45,"",Edgewater,2025-12-31 18:27:58.865141
6237443,121,40.67422,-73.96759,Fantastic location : Spacious Room  w/ Bathroom,,Private room in condo,Private room,2,1,1,2,4.75,4.98,4.87,4.99,4.98,4.91,465,"",Brooklyn ,2025-12-31 19:53:49.542955
1170449637391846183,88.2,40.61881,-74.0323824,Bay Ridge Hideaway: Studio w/ Verrazano View,,Entire rental unit,Entire home/apt,2,0,1,1,4.69,4.74,4.58,4.84,4.82,4.63,99,"",Brooklyn,2025-12-31 19:53:51.684704
1501711636062713449,292.4,34.1077437,-118.3687529,Laurel Canyon Boho Chic Bungalow,,Entire home,Entire home/apt,2,1,1,1,4.94,4.94,4.89,5,4.94,4.89,18,"",Los Angeles,2025-12-31 23:33:25.629932
15381675,118.8,40.6857435,-73.91310460000001,"Boutique Brooklyn Apartment: @ L,J,A & C trains!",,Private room in condo,Private room,2,1,1,,4.8,4.7,4.83,4.88,4.94,4.9,204,"",Brooklyn,2025-12-31 18:23:32.329212
1567163416375792901,180.2,34.01694,-118.49308,Cozy Studio | Prime Location!,,Entire rental unit,Entire home/apt,2,1,1,1,5,5,5,5,5,5,2,"",Santa Monica,2025-12-31 22:57:07.504168
15522627,126,40.66727,-73.99173,Cozy Quiet Upgraded Prvt Rm in House in Brooklyn!,,Private room in home,Private room,1,1,1,1,4.7,4.93,4.77,4.89,4.92,4.83,98,"",Brooklyn ,2025-12-31 19:56:22.961783
