listing_id,amenity_name,amenity_category
7915305,Lock on bedroom door,Privacy and safety
7915305,Air conditioning,Privacy and safety
7915305,Carbon monoxide alarm,Privacy and safety
1393729124879349876,Essentials,Bedroom and laundry
1393729124879349876,Hangers,Bedroom and laundry
1393729124879349876,Bed linens,Bedroom and laundry
1393729124879349876,Extra pillows and blankets,Bedroom and laundry
1393729124879349876,Room-darkening shades,Bedroom and laundry
1393729124879349876,Iron,Bedroom and laundry
1393729124879349876,Clothing storage,Bedroom and laundry
1393729124879349876,TV,Entertainment
1393729124879349876,Air conditioning,Heating and cooling
1393729124879349876,Heating,Heating and cooling
1393729124879349876,Lock on bedroom door,Privacy and safety
1393729124879349876,Exterior security cameras on property,Privacy and safety
1393729124879349876,Smoke alarm,Privacy and safety
1393729124879349876,Carbon monoxide alarm,Privacy and safety
1393729124879349876,Wifi,Internet and office
1393729124879349876,Dedicated workspace,Internet and office
1393729124879349876,Kitchen,Kitchen and dining
1393729124879349876,Self check-in,Services
1393729124879349876,Keypad,Services
1393729124879349876,Washer,Not included
1393729124879349876,Dryer,Not included
1393729124879349876,Hot water,Not included
13561970,Garden view,Scenic views
13561970,Hair dryer,Bathroom
13561970,Cleaning products,Bathroom
13561970,Shampoo,Bathroom
13561970,Conditioner,Bathroom
13561970,Neutrogena rainbath body soap,Bathroom
13561970,Hot water,Bathroom
13561970,Shower gel,Bathroom
13561970,Essentials,Bedroom and laundry
13561970,Hangers,Bedroom and laundry
13561970,Bed linens,Bedroom and laundry
13561970,Extra pillows and blankets,Bedroom and laundry
13561970,Room-darkening shades,Bedroom and laundry
13561970,Iron,Bedroom and laundry
13561970,Drying rack for clothing,Bedroom and laundry
13561970,Clothing storage: wardrobe and dresser,Bedroom and laundry
13561970,Ethernet connection,Entertainment
13561970,"42 inch HDTV with standard cable, Amazon Prime Video, Netflix, premium cable, Roku",Entertainment
13561970,Books and reading material,Entertainment
13561970,Central air conditioning,Heating and cooling
13561970,AC - split type ductless system,Heating and cooling
13561970,Portable fans,Heating and cooling
13561970,Heating - split type ductless system,Heating and cooling
13561970,Smoke alarm,Home safety
13561970,Carbon monoxide alarm,Home safety
13561970,Fire extinguisher,Home safety
13561970,Fast wifi – 229 Mbps,Internet and office
13561970,Kitchen,Kitchen and dining
13561970,Refrigerator,Kitchen and dining
13561970,Microwave,Kitchen and dining
13561970,Cooking basics,Kitchen and dining
13561970,Dishes and silverware,Kitchen and dining
13561970,Freezer,Kitchen and dining
13561970,Stove,Kitchen and dining
13561970,Stainless steel oven,Kitchen and dining
13561970,Hot water kettle,Kitchen and dining
13561970,Coffee maker: Keurig coffee machine,Kitchen and dining
13561970,Wine glasses,Kitchen and dining
13561970,Toaster,Kitchen and dining
13561970,Baking sheet,Kitchen and dining
13561970,Dining table,Kitchen and dining
13561970,Coffee,Kitchen and dining
13561970,Private entrance,Location features
13561970,Private patio or balcony,Outdoor
13561970,Backyard,Outdoor
13561970,Outdoor furniture,Outdoor
13561970,Outdoor dining area,Outdoor
13561970,Free parking on premises,Parking and facilities
13561970,Free street parking,Parking and facilities
13561970,Private living room,Parking and facilities
13561970,Single level home,Parking and facilities
13561970,Luggage dropoff allowed,Services
13561970,Long term stays allowed,Services
13561970,Host greets you,Services
13561970,Washer,Not included
13561970,Dryer,Not included
1149533863702762999,Bathtub,Bathroom
1149533863702762999,Hair dryer,Bathroom
1149533863702762999,Cleaning products,Bathroom
1149533863702762999,Shampoo,Bathroom
1149533863702762999,Conditioner,Bathroom
1149533863702762999,Hot water,Bathroom
1149533863702762999,Essentials,Bedroom and laundry
1149533863702762999,Hangers,Bedroom and laundry
1149533863702762999,Bed linens,Bedroom and laundry
1149533863702762999,Extra pillows and blankets,Bedroom and laundry
1149533863702762999,Room-darkening shades,Bedroom and laundry
1149533863702762999,Iron,Bedroom and laundry
1149533863702762999,Clothing storage,Bedroom and laundry
1149533863702762999,TV,Entertainment
1149533863702762999,Air conditioning,Heating and cooling
1149533863702762999,Heating,Heating and cooling
1149533863702762999,Smoke alarm,Home safety
1149533863702762999,Carbon monoxide alarm,Home safety
1149533863702762999,Fire extinguisher,Home safety
1149533863702762999,First aid kit,Home safety
1149533863702762999,Wifi,Internet and office
1149533863702762999,Kitchen,Kitchen and dining
1149533863702762999,Wine glasses,Kitchen and dining
1149533863702762999,Dining table,Kitchen and dining
1149533863702762999,Free parking on premises,Parking and facilities
1149533863702762999,Self check-in,Services
1149533863702762999,Keypad,Services
1149533863702762999,Exterior security cameras on property,Not included
1149533863702762999,Washer,Not included
1149533863702762999,Dryer,Not included
1471843879867954435,Bathtub,Bathroom
1471843879867954435,Hair dryer,Bathroom
1471843879867954435,Cleaning products,Bathroom
1471843879867954435,Shampoo,Bathroom
1471843879867954435,Conditioner,Bathroom
1471843879867954435,Body soap,Bathroom
1471843879867954435,Hot water,Bathroom
1471843879867954435,Shower gel,Bathroom
1471843879867954435,Washer,Bedroom and laundry
1471843879867954435,Free dryer – In unit,Bedroom and laundry
1471843879867954435,Hangers,Bedroom and laundry
1471843879867954435,Bed linens,Bedroom and laundry
1471843879867954435,Extra pillows and blankets,Bedroom and laundry
1471843879867954435,Iron,Bedroom and laundry
1471843879867954435,Clothing storage: walk-in closet,Bedroom and laundry
1471843879867954435,TV,Entertainment
1471843879867954435,Exercise equipment,Entertainment
1471843879867954435,Air conditioning,Heating and cooling
1471843879867954435,Central heating,Heating and cooling
1471843879867954435,Smoke alarm,Home safety
1471843879867954435,Carbon monoxide alarm,Home safety
1471843879867954435,Wifi,Internet and office
1471843879867954435,Kitchen,Kitchen and dining
1471843879867954435,Refrigerator,Kitchen and dining
1471843879867954435,Microwave,Kitchen and dining
1471843879867954435,Cooking basics,Kitchen and dining
1471843879867954435,Dishes and silverware,Kitchen and dining
1471843879867954435,Freezer,Kitchen and dining
1471843879867954435,Dishwasher,Kitchen and dining
1471843879867954435,Stove,Kitchen and dining
1471843879867954435,Oven,Kitchen and dining
1471843879867954435,Hot water kettle,Kitchen and dining
1471843879867954435,Coffee maker: drip coffee maker,Kitchen and dining
1471843879867954435,Wine glasses,Kitchen and dining
1471843879867954435,Toaster,Kitchen and dining
1471843879867954435,Baking sheet,Kitchen and dining
1471843879867954435,Dining table,Kitchen and dining
1471843879867954435,Coffee,Kitchen and dining
1471843879867954435,BBQ grill,Outdoor
1471843879867954435,Free parking on premises,Parking and facilities
1471843879867954435,Pool,Parking and facilities
1471843879867954435,Hot tub,Parking and facilities
1471843879867954435,Elevator,Parking and facilities
1471843879867954435,Shared gym in building,Parking and facilities
1471843879867954435,Self check-in,Services
1471843879867954435,Lockbox,Services
1471843879867954435,Exterior security cameras on property,Not included
1471843879867954435,Essentials,Not included
1020325080427729176,Hair dryer,Bathroom
1020325080427729176,Cleaning products,Bathroom
1020325080427729176,Shampoo,Bathroom
1020325080427729176,Conditioner,Bathroom
1020325080427729176,Body soap,Bathroom
1020325080427729176,Hot water,Bathroom
1020325080427729176,Essentials,Bedroom and laundry
1020325080427729176,Hangers,Bedroom and laundry
1020325080427729176,Bed linens,Bedroom and laundry
1020325080427729176,Iron,Bedroom and laundry
1020325080427729176,Drying rack for clothing,Bedroom and laundry
1020325080427729176,Clothing storage,Bedroom and laundry
1020325080427729176,TV,Entertainment
1020325080427729176,Air conditioning,Heating and cooling
1020325080427729176,Heating,Heating and cooling
1020325080427729176,Lock on bedroom door,Privacy and safety
1020325080427729176,Exterior security cameras on property,Privacy and safety
1020325080427729176,Smoke alarm,Privacy and safety
1020325080427729176,Carbon monoxide alarm,Privacy and safety
1020325080427729176,Fire extinguisher,Privacy and safety
1020325080427729176,First aid kit,Privacy and safety
1020325080427729176,Wifi,Internet and office
1020325080427729176,Kitchen,Kitchen and dining
1020325080427729176,Refrigerator,Kitchen and dining
1020325080427729176,Microwave,Kitchen and dining
1020325080427729176,Cooking basics,Kitchen and dining
1020325080427729176,Dishes and silverware,Kitchen and dining
1020325080427729176,Freezer,Kitchen and dining
1020325080427729176,Dishwasher,Kitchen and dining
1020325080427729176,Stove,Kitchen and dining
1020325080427729176,Oven,Kitchen and dining
1020325080427729176,Hot water kettle,Kitchen and dining
1020325080427729176,Coffee maker: Keurig coffee machine,Kitchen and dining
1020325080427729176,Wine glasses,Kitchen and dining
1020325080427729176,Toaster,Kitchen and dining
1020325080427729176,Baking sheet,Kitchen and dining
1020325080427729176,Dining table,Kitchen and dining
1020325080427729176,Coffee,Kitchen and dining
1020325080427729176,Laundromat nearby,Location features
1020325080427729176,Backyard,Outdoor
1020325080427729176,Outdoor furniture,Outdoor
1020325080427729176,Outdoor dining area,Outdoor
1020325080427729176,Free street parking,Parking and facilities
1020325080427729176,Luggage dropoff allowed,Services
1020325080427729176,Self check-in,Services
1020325080427729176,Keypad,Services
1020325080427729176,Washer,Not included
1020325080427729176,Private entrance,Not included
1176169782467978285,Shampoo,Bathroom
1176169782467978285,Conditioner,Bathroom
1176169782467978285,Body soap,Bathroom
1176169782467978285,Hot water,Bathroom
1176169782467978285,Shower gel,Bathroom
1176169782467978285,Hangers,Bedroom and laundry
1176169782467978285,Bed linens,Bedroom and laundry
1176169782467978285,Extra pillows and blankets,Bedroom and laundry
1176169782467978285,Room-darkening shades,Bedroom and laundry
1176169782467978285,Iron,Bedroom and laundry
1176169782467978285,Mosquito net,Bedroom and laundry
1176169782467978285,Clothing storage,Bedroom and laundry
1176169782467978285,TV,Entertainment
1176169782467978285,Air conditioning,Heating and cooling
1176169782467978285,Ceiling fan,Heating and cooling
1176169782467978285,Lock on bedroom door,Privacy and safety
1176169782467978285,Smoke alarm,Privacy and safety
1176169782467978285,Carbon monoxide alarm,Privacy and safety
1176169782467978285,First aid kit,Privacy and safety
1176169782467978285,Wifi,Internet and office
1176169782467978285,Dedicated workspace,Internet and office
1176169782467978285,Kitchen,Kitchen and dining
1176169782467978285,Refrigerator,Kitchen and dining
1176169782467978285,Microwave,Kitchen and dining
1176169782467978285,Dishes and silverware,Kitchen and dining
1176169782467978285,Mini fridge,Kitchen and dining
1176169782467978285,Freezer,Kitchen and dining
1176169782467978285,Stove,Kitchen and dining
1176169782467978285,Oven,Kitchen and dining
1176169782467978285,Hot water kettle,Kitchen and dining
1176169782467978285,Coffee maker,Kitchen and dining
1176169782467978285,Wine glasses,Kitchen and dining
1176169782467978285,Toaster,Kitchen and dining
1176169782467978285,Dining table,Kitchen and dining
1176169782467978285,Coffee,Kitchen and dining
1176169782467978285,Long term stays allowed,Services
1176169782467978285,Self check-in,Services
1176169782467978285,Smart lock,Services
1176169782467978285,Exterior security cameras on property,Not included
1176169782467978285,Washer,Not included
1176169782467978285,Hair dryer,Not included
1176169782467978285,Essentials,Not included
1176169782467978285,Private entrance,Not included
1176169782467978285,Heating,Not included
41216816,Bathtub,Bathroom
41216816,Hair dryer,Bathroom
41216816,Cleaning products,Bathroom
41216816,Shampoo,Bathroom
41216816,Body soap,Bathroom
41216816,Hot water,Bathroom
41216816,Essentials,Bedroom and laundry
41216816,Hangers,Bedroom and laundry
41216816,Bed linens,Bedroom and laundry
41216816,Extra pillows and blankets,Bedroom and laundry
41216816,Room-darkening shades,Bedroom and laundry
41216816,Iron,Bedroom and laundry
41216816,Clothing storage: closet,Bedroom and laundry
41216816,Exercise equipment: free weights,Entertainment
41216816,Board games,Family
41216816,Air conditioning,Heating and cooling
41216816,Ceiling fan,Heating and cooling
41216816,Heating,Heating and cooling
41216816,Lock on bedroom door,Privacy and safety
41216816,Exterior security cameras on property,Privacy and safety
41216816,Smoke alarm,Privacy and safety
41216816,Carbon monoxide alarm,Privacy and safety
41216816,Wifi,Internet and office
41216816,Refrigerator,Kitchen and dining
41216816,Microwave,Kitchen and dining
41216816,Cooking basics,Kitchen and dining
41216816,Dishes and silverware,Kitchen and dining
41216816,Freezer,Kitchen and dining
41216816,Coffee maker,Kitchen and dining
41216816,Dining table,Kitchen and dining
41216816,Private patio or balcony,Outdoor
41216816,Outdoor furniture,Outdoor
41216816,Free street parking,Parking and facilities
41216816,Shared outdoor pool - ,Parking and facilities
41216816,Elevator,Parking and facilities
41216816,Shared gym in building,Parking and facilities
41216816,Luggage dropoff allowed,Services
41216816,Long term stays allowed,Services
41216816,Self check-in,Services
